BB45CHm0554 3.27862695896 3.08587387066 3.1 2.8 3.5 3.5 0.4 0.7 -0.63 -0.21
BB45CHm0558 0.0155395776767 -0.00691497290024 -0.5 -0.5 0.9 0.9 1.4 1.4 0.27 0.71
BB45CHm0559 -0.0861428709624 0.790325822252 -0.5 0.4 0.3 1.2 0.8 0.8 0.37 0.18
BB45CHm0562 2.35210129815 2.26893794283 2.2 2.1 3.1 2.5 0.9 0.4 0.40 -0.02
BB45CHm0564 0.907598323626 -0.080883706736 0.5 -0.5 1.4 0.4 0.9 0.9 0.33 -0.11
BB45CHm0566 2.41891900821 0.96731634012 1.7 0.5 3.2 1.5 1.5 1.0 0.24 0.14
BB45CHm0567 0.681338021249 0.204209314823 0.4 -0.5 1.1 0.6 0.7 1.1 0.46 0.81
BB45CHm0568 0.678965130132 -0.0251594226555 0.2 -0.5 1.5 0.7 1.3 1.2 0.65 0.16
BB45CHm0570 1.25098426546 1.33664375063 0.9 1.1 1.7 1.7 0.8 0.6 0.65 0.15
BB45CHm0571 1.04997917525 2.44371104442 0.8 2.3 1.3 2.7 0.5 0.4 -0.08 0.40
BB45CHm0572 0.0557184010599 0.0310747873611 -0.5 -0.5 1.2 1.2 1.7 1.7 -0.01 -0.45
BB45CHm0574 2.20837528863 2.2430999967 2.0 1.3 2.5 2.6 0.5 1.3 0.11 0.32
BB45CHm0575 2.19836881736 1.32404093596 2.0 1.1 2.4 1.6 0.4 0.5 0.67 1.13
BB45CHm0578 2.09508777232 1.0886916492 1.7 0.8 2.4 1.3 0.7 0.5 -0.27 -0.42
BB45CHm0579 1.31448396371 2.08591607825 1.1 1.6 1.6 2.3 0.5 0.7 0.11 0.46
BB45CHm0581 0.66599231424 0.853984868231 0.3 0.4 1.3 1.3 1.0 0.9 0.25 0.01
BB45CHm0583 0.0402158912389 0.0164190653149 -0.5 -0.5 1.1 1.0 1.6 1.5 -0.75 -0.04
BB45CHm0584 2.22011928887 -0.00691497290024 1.8 -0.5 2.9 0.9 1.1 1.4 0.01 -0.43
BB45CHm0590 1.47467161103 0.705052029179 1.2 0.4 2.0 1.2 0.8 0.8 -0.00 0.06
BB45CHm0594 2.7684392953 2.26712268743 2.5 2.1 3.1 2.5 0.6 0.4 0.37 0.07
BB45CHm0597 -0.0117686864299 -0.0329301779244 -0.5 -0.5 0.7 0.7 1.2 1.2 -0.68 -0.65
BB45CHm0598 0.529969086287 0.0924555042557 0.3 -0.5 0.8 0.3 0.5 0.8 0.30 0.61
BB45CHm0599 0.35211629605 0.558972446604 -0.5 0.2 1.0 1.2 1.5 1.0 -0.26 -0.66
scBB45CHm0375 0.00541894500928 0.746922158953 -0.5 0.2 0.8 1.5 1.3 1.3 0.14 0.67
